"133453";"houston, texas, usa";"18"
"133462";"plainville, massachusetts, usa";"31"
"133469";"batavia, ohio, usa";NULL
"133484";"xenia, ohio, usa";"13"
"133486";"portugalete, bizkaia, spain";"21"
"133498";"templeton, pennsylvania, usa";"35"
"133501";"simi valley, california, usa";"54"
"133504";"hartford, wisconsin, usa";NULL
"133515";"sweet home, oregon, usa";"45"
"133547";"gainesville, florida, usa";NULL
"133548";"madison, alabama, usa";"45"
"133557";"vista, california, usa";NULL
"133560";"hannover, niedersachsen, germany";"41"
"133562";"athens, georgia, usa";"27"
"133567";"frankfurt am main, hessen, germany";"57"
"133568";"manila, manila, philippines";NULL
"133569";"riverside, california, usa";NULL
"133571";"olney, maryland, usa";"39"
"133586";"pleasanton, california, usa";NULL
"133610";"oklahoma city, oklahoma, usa";"34"
"133612";"mansfield, pennsylvania, usa";NULL
"133614";"kingston, ontario, canada";"50"
"133645";"blimea, asturias, spain";"24"
"133654";"boxtel, noord-brabant, netherlands";"40"
"133656";"herkimer, new york, usa";"19"
"133661";"delaware city, delaware, usa";NULL
"133673";"bloomington, indiana, usa";"50"
"133679";"washington, illinois, usa";"39"
"133682";"las cruces, new mexico, usa";NULL
"133684";"south burlington, vermont, usa";NULL
"133689";"calgary, alberta, canada";"29"
"133697";"chicago, illinois, usa";"32"
"133702";"north pole, alaska, usa";"36"
"133706";"palmyra, western australia, australia";"30"
"133708";"pictou, nova scotia, canada";"58"
"133709";"san antonio, texas, usa";"37"
"133710";"exeter, rhode island, usa";NULL
"133717";"northbrook, illinois, usa";NULL
"133723";"burlington, wisconsin, usa";"17"
"133733";"gold coast, queensland, australia";"22"
"133738";"indianapolis, indiana, usa";"28"
"133744";"elkhart, indiana, usa";"33"
"133745";"escondido, california, usa";"30"
"133747";"gaithersburg, maryland, usa";"28"
"133763";"arlington, ,";NULL
"133764";"chicago, illinois, usa";"32"
"133765";"tigard, oregon, usa";NULL
"133769";"altoona, wisconsin, usa";NULL
"133771";"lawrence, ,";"28"
"133773";"college station, texas, usa";NULL
"133776";"cooperstown, new york, usa";NULL
"133777";"baton rouge, louisiana, usa";"18"
"133778";"superior, wisconsin, usa";"25"
"133779";"brooklyn, new york, usa";"28"
"133786";"olathe, kansas, usa";"35"
"133787";"oklahoma city, oklahoma, usa";"26"
"133788";"san diego, california, usa";NULL
"133790";"arlington, virginia, usa";NULL
"133806";"scottsdale, arizona, usa";"36"
"133811";"san diego, california, usa";NULL
"133815";"binghamton, new york, usa";"28"
"133816";"easley, south carolina, usa";NULL
"133821";"phoenix, arizona, usa";NULL
"133825";"madison, wisconsin, usa";"29"
"133827";"lavale, maryland, usa";"21"
"133829";"houston, texas, usa";NULL
"133834";"slc, utah, usa";NULL
"133835";"siena, toscana, italy";NULL
"133838";"fort morgan, colorado, usa";"15"
"133846";"phoenix, arizona, usa";"31"
"133848";"boynton beach, florida, usa";NULL
"133852";"washington, dc, usa";"23"
"133858";"central bridge, new york, usa";NULL
"133860";"bement, illinois, usa";"28"
"133866";"snohomish, washington, usa";"37"
"133868";"sun city, california, usa";"36"
"133871";"sugar land, texas, usa";"29"
"133877";"oslo, n/a, norway";NULL
"133885";"glastonbury, england, united kingdom";"35"
"133893";"redding, california, usa";NULL
"133905";"sacramento, california, usa";"34"
"133909";"barcelona, n/a, spain";"20"
"133916";"independence, missouri, usa";"25"
"133919";"rochester, new york, usa";"26"
"133933";"beloit, wisconsin, usa";"22"
"133935";"north arlington, new jersey, usa";"28"
"133936";"lancaster, pennsylvania, usa";"66"
"133949";"san diego, california, usa";NULL
"133950";"san diego, california, usa";NULL
"133957";"lafayette, california, usa";NULL
"133958";"highland heights, kentucky, usa";"53"
"133962";"rosebud, alberta, canada";"9"
"133980";"mississauga, ontario, canada";"22"
"133981";"vista, california, usa";NULL
"133987";"san francisco, california, usa";NULL
"134004";"jasper, alberta, canada";NULL
"134005";"santa rosa, california, usa";"34"
"134007";"besançon, franche-comté, france";"49"
"134010";"rockford, illinois, usa";NULL
"134023";"bologna, emilia romagna, italy";"35"
"134029";"weaverville, north carolina, usa";"46"
"134031";"giessen, hessen, germany";"27"
"134038";"bi*l*f*ld, nordrhein-westfalen, germany";NULL
"134078";"socorro, new mexico, usa";"21"
"134087";"ottawa, ontario, canada";NULL
"134089";"clifton, new jersey, usa";"43"
"134118";"chicago, illinois, usa";NULL
"134119";"toronto, ,";"58"
"134120";"west chicago,, illinois, usa";"44"
"134131";"redwood city, california, usa";"44"
"134137";"fremont, north carolina, usa";"27"
"134138";"harrison township, michigan, usa";"22"
"134160";"west orange, new jersey, usa";NULL
"134163";"st. louis, missouri, usa";"25"
"134171";"pompano beach, florida, usa";"39"
"134172";"frederick, oklahoma, usa";NULL
"134181";"arlington, texas, usa";NULL
"134193";"st. peters, missouri, usa";NULL
"134194";"hillsboro, oregon, usa";NULL
"134211";"paris, n/a, france";"23"
"134216";"vail, colorado, usa";NULL
"134222";"spanish fork, utah, usa";"29"
"134224";"berkeley, california, usa";"60"
"134225";"omaha, nebraska, usa";"25"
"134234";"spencerport, new york, usa";"22"
"134235";"mulberry, florida, usa";NULL
"134240";"derry, new hampshire, usa";NULL
"134247";"winfield, illinois, usa";"26"
"134251";"spokane, washington, usa";"39"
"134252";"burbank, illinois, usa";"37"
"134256";"shawnee, kansas, usa";"35"
"134262";"jacksonville, north carolina, usa";NULL
"134264";"phoenix, arizona, usa";NULL
"134278";"pikeville, kentucky, usa";"23"
"134279";"rochester, new hampshire, usa";NULL
"134283";"raleigh, north carolina, usa";"18"
"134288";"ottawa, ontario, canada";NULL
"134290";"corinth, texas, usa";NULL
"134293";"scotch plains, new jersey, usa";NULL
"134294";"stanton, nebraska, usa";"44"
"134302";"dallas, texas, usa";NULL
"134311";"barstow, california, usa";"23"
"134313";"woodstock, virginia, usa";"46"
"134314";"riverview, new brunswick, canada";NULL
"134318";"st paul, minnesota, usa";"36"
"134319";"garfield heights, ohio, usa";"14"
"134321";"wellsville, new york, usa";NULL
"134325";"chesapeake, virginia, usa";NULL
"134331";"cross river, new york, usa";"24"
"134347";"cincinnati, ohio, usa";"26"
"134349";"leander, texas, usa";"46"
"134353";"carver, oregon, usa";NULL
"134354";"harrisburg, pennsylvania, usa";"17"
"134368";"monee, illinois, usa";NULL
"134381";"port murray, new jersey, usa";"25"
"134384";"austin, texas, usa";"21"
"134387";"madison, connecticut, usa";NULL
"134403";"san francsico, california, usa";"18"
"134408";"vicksburg, michigan, usa";"19"
"134413";"harrisburg, pennsylvania, usa";NULL
"134415";"boca raton, florida, usa";NULL
"134419";"tucson, arizona, usa";"34"
"134434";"barcelona, barcelona, spain";"25"
"134436";"eagle river, wisconsin, usa";"47"
"134442";"st paul, minnesota, usa";"33"
"134460";"seattle, washington, usa";"37"
"134465";"niederkassel, nordrhein-westfalen, germany";"23"
"134467";"mannheim, baden-württemberg,";"35"
"134476";"la ronge, saskatchewan, canada";"51"
"134478";"grand rapids, michigan, usa";"25"
"134480";"barcelona, h/a, andorra";"21"
"134483";"roanoke, virginia, usa";NULL
"134499";"lewes, east sussex, united kingdom";NULL
"134501";"wiesbaden, hessen, germany";"23"
"134508";"ottawa, ontario, canada";"55"
"134509";"baden, aargau, switzerland";"35"
"134515";"jacksonville, florida, usa";NULL
"134516";"london, england, united kingdom";"26"
"134529";"blaine, minnesota, usa";"41"
"134530";"jesenice, slovenia, slovenia";"23"
"134556";"santander, cantabria, spain";"28"
"134562";"surrey, british columbia, canada";NULL
"134563";"kauhajoki, n/a, finland";NULL
"134582";"gig harbor, washington, usa";NULL
"134584";"riverhead, new york, usa";"67"
"134596";"arlington, massachusetts, usa";"39"
"134598";"cincinnati, ohio, usa";"17"
"134606";"kaneohe, hawaii, usa";"61"
"134617";"silver spring, maryland, usa";"28"
"134621";"collonges sous salève, rhône-alpes, france";"31"
"134630";"danvers, massachusetts, usa";NULL
"134636";"durham, north carolina, usa";"22"
"134641";"dartmouth, nova scotia, canada";"48"
"134663";"wien, wien,";"21"
"134680";"los angeles, california, usa";NULL
"134681";"toronto, ontario, canada";"22"
"134684";"fort collins, colorado, usa";"28"
"134687";"glendale, california, usa";NULL
"134689";"albuquerque, new mexico, usa";"30"
"134690";"jansen, saskatchewan, canada";"39"
"134694";"spring, texas, usa";"42"
"134705";"calgary, alberta, canada";"29"
"134709";"salt lake city, utah, usa";"38"
"134723";"eugene, oregon, usa";"52"
"134725";"portland, oregon, usa";NULL
"134732";"piscataway, new jersey, usa";"55"
"134739";"san fernando, cádiz, spain";"30"
"134746";"hamburg-harburg, hamburg, germany";"31"
"134748";"buffalo, new york, usa";NULL
"134761";"waco, texas, usa";"26"
"134764";"ithaca, new york, usa";NULL
"134767";"waterloo, illinois, usa";NULL
"134776";"long beach, mississippi, usa";NULL
"134782";"surrey, ,";NULL
"134784";"chicago, illinois, usa";"27"
"134790";"ellensburg, washington, usa";NULL
"134797";"elk grove, california, usa";NULL
"134802";"huntington beach, ,";"29"
"134807";"uxbridge, massachusetts, usa";NULL
"134831";"oberlin, ohio, usa";"60"
"134833";"heber city, utah, usa";NULL
"134835";"winston-salem, north carolina, usa";NULL
"134837";"kuala lumpur, wilayah persekutuan, malaysia";"28"
"134838";"tonganoxie, kansas, usa";"53"
"134839";"palm bay, florida, usa";"57"
"134841";"grand rapids, michigan, usa";NULL
"134842";"alliance, ohio, usa";"36"
"134856";"elizabeth, colorado, usa";NULL
"134863";"san jose, california, usa";NULL
"134870";"hayward, california, usa";"28"
"134873";"gold coast, queensland, australia";"25"
"134882";"beverley, england, united kingdom";"46"
"134884";"san diego, california, usa";NULL
"134886";"webster, new york, usa";NULL
"134890";"münchen, bayern, germany";"37"
"134900";"spring, texas, usa";"39"
"134903";"new york, new york, usa";NULL
"134904";"houston, texas, usa";NULL
"134906";"toronto, ontario, canada";"37"
"134921";"annandale, virginia, usa";NULL
"134922";"suisun city, california, usa";"39"
"134929";"colorado springs, colorado, usa";NULL
"134931";"rialto, california, usa";"48"
"134935";"louisville, kentucky, usa";"36"
"134937";"san francisco, california, usa";NULL
"134948";"west liberty, kentucky, usa";"43"
"134971";"ottawa, ontario, canada";NULL
"134974";"milano, lombardia, italy";NULL
"134986";"ashland, kentucky, usa";NULL
"134988";"pocatello, idaho, usa";"26"
"134990";"islamabad, ,";"24"
"134999";"scottsburg, indiana, usa";"28"
"135000";"cincinnati, ohio, usa";NULL
"135005";"louisville, kentucky, usa";NULL
"135017";"dublin, ohio, usa";"17"
"135021";"st. albert, alberta, canada";NULL
"135029";"ada, michigan, usa";NULL
"135031";"new york, new york, usa";"25"
"135037";"minneapolis, minnesota, usa";"49"
"135043";"suffolk, virginia, usa";NULL
"135045";"spring, texas, usa";"29"
"135054";"lancaster, piemonte, usa";NULL
"135061";"floyds knobs, indiana, usa";NULL
"135064";"san jose, california, usa";"18"
"135067";"oklahoma city, oklahoma, usa";NULL
"135090";"pescara, abruzzo, italy";"32"
"135091";"rome, lazio, italy";NULL
"135105";"spencer, massachusetts, usa";"34"
"135110";"london, england, united kingdom";"20"
"135123";"shawnee, oklahoma, usa";"43"
"135127";"new york city, new york, usa";NULL
"135129";"fort mcmurray, alberta, canada";"18"
"135133";"ottawa, ontario, canada";NULL
"135139";"farmville, north carolina, usa";NULL
"135141";"franklin, kentucky, usa";NULL
"135143";"somerset, kentucky, usa";NULL
"135149";"ft. pierce, florida, usa";NULL
"135163";"nashville, tennessee, usa";NULL
"135166";"winston-salem, north carolina, usa";NULL
"135170";"harbor city, california, usa";NULL
"135185";"minneapolis, minnesota, usa";"51"
"135186";"naperville, illinois, usa";"40"
"135196";"montefiascone, lazio, italy";NULL
"135204";"craig, alaska, usa";NULL
"135215";"arvada, colorado, usa";NULL
"135228";"pasadena, ,";NULL
"135233";"memphis, tennessee, usa";NULL
"135235";"san ramon, california, usa";"58"
"135237";"township of washington, new jersey, usa";NULL
"135241";"barcelona, catalunya, spain";NULL
"135262";"lincoln, california, usa";"67"
"135265";"groton, connecticut, usa";"32"
"135268";"london, england, united kingdom";"37"
"135275";"venice, florida, usa";NULL
"135277";"montreal, quebec, canada";"30"
"135280";"midland, michigan, usa";"18"
"135296";"gijon, asturias, spain";"26"
"135300";"loomis, california, usa";"35"
"135301";"sarnia, ontario, canada";"23"
"135308";"vancouver, british columbia, canada";NULL
"135312";"grand rapids, michigan, usa";NULL
"135313";"zaragoza, n/a, spain";"42"
"135317";"creve coeur, missouri, usa";NULL
"135320";"oviedo, florida, usa";"49"
"135329";"paget, n/a, bermuda";"40"
"135330";"san clemente, california, usa";"61"
"135339";"providenc, rhode island, usa";"43"
"135351";"greenwood, south carolina, usa";"23"
"135355";"gallery on the green, canton ct, connecticut, usa";NULL
"135359";"tewksbury, massachusetts, usa";"37"
"135360";"albuquerque, new mexico, usa";"39"
"135363";"lausanne, n/a, switzerland";"35"
"135366";"koeln, nrw, germany";NULL
"135367";"braunschweig, niedersachsen, germany";"37"
"135376";"las vegas, nevada, usa";NULL
"135380";"toronto, ontario, canada";"37"
"135382";"st.paul, minnesota, usa";"50"
"135383";"tucson, arizona, usa";"43"
"135390";"st. louis, missouri, usa";NULL
"135395";"calabasas, california, usa";NULL
"135398";"alexandria, kentucky, usa";"40"
"135399";"smyrna, georgia, usa";"21"
"135409";"houston, texas, usa";"48"
"135411";"rockaway, ,";"34"
"135418";"portland, maine, usa";"30"
"135425";"geneva, geneva, switzerland";NULL
"135430";"brooklyn park, minnesota, usa";"21"
"135433";"cambridge, maryland, usa";"18"
"135440";"thunder bay, ontario, canada";"21"
"135445";"louisville, kentucky, usa";NULL
"135454";"hagerstown, maryland, usa";"21"
"135458";"ottawa, ontario, canada";"24"
"135460";"herndon, ,";NULL
"135466";"alexandria, virginia, usa";"68"
"135467";"sacramento, california, usa";NULL
"135469";"asbury park, new jersey, usa";NULL
"135472";"mount joy, pennsylvania, usa";"60"
"135473";"portales, ,";"24"
"135478";"palio faliro, attica, greece";"21"
"135535";"calgary, alberta, canada";"21"
"135551";"morgantown, west virginia, usa";"43"
"135567";"long beach, california, usa";"15"
"135576";"ravenna, ohio, usa";NULL
"135577";"new york, new york, usa";NULL
"135578";"exeter, new hampshire, usa";"55"
"135584";"bloomfield hills, michigan, usa";NULL
"135605";"elizabethtown, kentucky, usa";NULL
"135609";"charlestown, massachusetts, usa";NULL
"135613";"hamburg, , germany";NULL
"135615";"santa cruz, california, usa";"78"
"135618";"hampton, new brunswick, canada";NULL
"135620";"gavà, barcelona, spain";"17"
"135624";"kuwait, kuwait, kuwait";"25"
"135629";"rochester, michigan, usa";"15"
"135652";"seattle, washington, usa";"30"
"135653";"tampa, florida, usa";"21"
"135656";"lyon, rhône, france";"22"
"135665";"juneau, alaska, usa";"19"
"135668";"rushville, missouri, usa";"29"
"135673";"hafnarfjordur, reykjavik, iceland";"26"
"135677";"valladolid, castilla y león, spain";"30"
"135681";"eastleigh, hampshire, united kingdom";NULL
"135688";"pittsford, new york, usa";NULL
"135703";"fredericton, new brunswick, canada";"32"
"135704";"naboomspruit, limpopo, south africa";"66"
"135714";"altoona, pennsylvania, usa";"49"
"135725";"fort myers, florida, usa";NULL
"135730";"park ridge, illinois, usa";NULL
"135736";"los angeles, california, usa";"54"
"135741";"troy, new york, usa";NULL
"135749";"edmonton, alberta, canada";"32"
"135750";"boone, north carolina, usa";"21"
"135753";"baker city, oregon, usa";"55"
"135766";"sackville, new brunswick, canada";"43"
"135768";"reno, nevada, usa";"46"
"135776";"allston, massachusetts, usa";"32"
"135777";"aptos, california, usa";"70"
"135778";", massachusetts, usa";"45"
"135785";"capitol heights, maryland, usa";"32"
"135793";"silver spring, maryland, usa";NULL
"135795";"tulsa, oklahoma, usa";"24"
"135798";"pasadena, california, usa";NULL
"135799";"detroit, michigan, usa";"50"
"135811";"frisco, texas, usa";"45"
"135820";"wisconsin rapids, wisconsin, usa";NULL
"135821";"columbus, ohio, usa";"26"
"135828";"toronto, ontario, canada";NULL
"135830";"bonne terre, missouri, usa";"34"
"135831";"potomac falls, virginia, usa";NULL
"135833";"oklahoma city, oklahoma, usa";"27"
"135834";"decatur, georgia, usa";"40"
"135838";"olympia, washington, usa";"49"
"135841";"norfolk, virginia, usa";"44"
"135845";"omaha, nebraska, usa";NULL
"135846";"kentwood, michigan, usa";"32"
"135847";"cold spring, kentucky, usa";"20"
"135855";"pelzer, south carolina, usa";"34"
"135856";"morgan hill, california, usa";NULL
"135860";"columbia, south carolina, usa";NULL
"135869";"gibsonia, pennsylvania, usa";"46"
"135871";"fabens, texas, usa";"42"
"135873";"st. louis, missouri, usa";NULL
"135879";"rohnert park, california, usa";NULL
"135880";"hague, new york, usa";"56"
"135885";"middle park, victoria, australia";"52"
"135889";"ocean grove, new jersey, usa";"56"
"135891";"irving, texas, usa";NULL
"135893";"lake jackson, texas, usa";"47"
"135895";"holt, florida, usa";NULL
"135902";"birmingham, n/a, united kingdom";"20"
"135908";"palo alto, california, usa";"25"
"135909";"santa cruz, california, usa";NULL
"135911";"hemel hempstead, england, united kingdom";"34"
"135913";"superior, wisconsin, usa";NULL
"135919";"kitchener, ontario, canada";NULL
"135927";"woolwich twp., new jersey, usa";NULL
"135928";"moberly, missouri, usa";NULL
"135932";"belle vernon, pennsylvania, usa";NULL
"135941";"enterprise, alabama, usa";NULL
"135946";"harwich, massachusetts, usa";"36"
"135950";"prince george, british columbia, canada";"25"
"135957";"key west, florida, usa";"26"
"135959";"antioch, california, usa";"66"
"135961";"cambridge, ontario, canada";"38"
"135965";"charlotte, north carolina, usa";NULL
"135975";"hatboro, pennsylvania, usa";NULL
"135986";"danvers, massachusetts, usa";NULL
"135988";"youngwood, pennsylvania, usa";"30"
"135996";"gatineau, quebec, canada";"33"
"135999";"elmore, alabama, usa";NULL
"136006";"cleveland, ohio, usa";"29"
"136010";"brampton, ontario, canada";NULL
"136011";"rancho cordova, california, usa";"37"
"136012";"lynn, massachusetts, usa";"48"
"136013";"charlotte, michigan, usa";NULL
"136014";"seattle, washington, usa";NULL
"136019";"toronto/scarborough, ontario, canada";"27"
"136021";"torremolinos, málaga, spain";"39"
"136022";"morgantown, west virginia, usa";"37"
"136025";"davenport, iowa, usa";"62"
"136037";"möhlin, aargau, switzerland";"19"
"136053";"richmond hill, ontario, canada";NULL
"136055";"livonia, ,";NULL
"136061";"san diego, california, usa";"35"
"136062";"middleburg, florida, usa";NULL
"136071";"normal, illinois, usa";"44"
"136077";"thousand oaks, california, usa";"66"
"136085";"punta banda, ensenada, mexico";NULL
"136088";"bronx, new york, usa";NULL
"136089";"maple valley, washington, usa";"24"
"136092";"wakefield, massachusetts, usa";"15"
"136093";"boise, idaho, usa";"39"
"136096";"arlington, virginia, usa";"47"
"136097";"marina del rey, california, usa";"21"
"136099";"jackson, michigan, usa";NULL
"136104";"cambridge, ontario, canada";NULL
"136110";"visalia, california, usa";NULL
"136117";"eugene, oregon, usa";"20"
"136118";"huntsville, alabama, usa";NULL
"136130";"chicopee, massachusetts, usa";"26"
"136135";"shrewsbury, massachusetts, usa";"54"
"136136";"seattle, washington, usa";"32"
"136137";"kenner, louisiana, usa";NULL
"136139";"fair oaks, california, usa";NULL
"136159";"latham, australian capital territory, australia";"57"
"136162";"new york, new york, usa";NULL
"136177";"drexel hill, pennsylvania, usa";"18"
"136186";"oshawa, ontario, canada";"48"
"136193";"los angeles, california, usa";"40"
"136201";"madison, alabama, usa";"31"
"136205";"crest hill, illinois, usa";"39"
"136206";"richmond, virginia, usa";NULL
"136211";"los angeles, california, usa";"26"
"136213";"portland, maine, usa";"24"
"136215";"brooklawn, new jersey, usa";"43"
"136216";"delray beach, florida, usa";NULL
"136227";"dielheim, baden-wuerttemberg, germany";"16"
"136233";"kitchener, ontario, canada";NULL
"136234";"de pere, wisconsin, usa";"27"
"136235";"tumwater, washington, usa";"42"
"136237";"calgary, alberta, canada";"34"
"136240";"travelers rest, south carolina, usa";"20"
"136252";"santa fe, new mexico, usa";"33"
"136255";"saint joseph, missouri, usa";NULL
"136256";"ionia, michigan, usa";"13"
"136257";"portland, oregon, usa";NULL
"136265";"quincy, michigan, usa";"38"
"136277";"london, england, united kingdom";"32"
"136280";"haifa, haifa, israel";"28"
"136281";"los angeles, california, usa";"46"
"136283";"glendora, california, usa";"31"
"136290";"lexington, kentucky, usa";"23"
"136291";"lexington, kentucky, usa";"23"
"136298";"milford, pennsylvania, usa";"36"
"136303";"las vegas, nevada, usa";"32"
"136304";"king and queen, virginia, usa";"29"
"136305";"malaga, málaga, spain";"28"
"136307";"brandon, mississippi, usa";"48"
"136313";"portland, oregon, usa";"27"
"136326";"shingle springs, california, usa";"42"
"136328";"bristol, tennessee, usa";"45"
"136331";"halifax, nova scotia, canada";NULL
"136332";"camarillo, california, usa";NULL
"136338";"the woodlands, texas, usa";"60"
"136339";"palm harbor, florida, usa";NULL
"136348";"oceanside, new york, usa";"51"
"136350";"fredericton, new brunswick, canada";NULL
"136354";"jersey city, new jersey, usa";NULL
"136357";"puyallup, washington, usa";"152"
"136361";"hacienda heights, california, usa";NULL
"136362";"moscow, idaho, usa";"35"
"136371";"jamaica plain, massachusetts, usa";"25"
"136374";"rochester hills, michigan, usa";NULL
"136382";"edmonton, alberta, canada";NULL
"136386";"gijón, asturias, spain";"21"
"136395";"london, england, united kingdom";"31"
"136396";"warren, ohio, usa";"34"
"136401";"oceanside, california, usa";NULL
"136403";"griffith, indiana, usa";"45"
"136407";"knoxville, tennessee, usa";NULL
"136419";"richmond, virginia, usa";"36"
"136420";"st joseph, missouri, usa";"46"
"136423";"westerly, rhode island, usa";"32"
"136425";"orlando, florida, usa";"33"
"136426";"san francisco, california, usa";"19"
"136429";"miami, florida, usa";NULL
"136430";"richmond, kentucky, usa";NULL
"136439";"palm bay, florida, usa";"36"
"136463";"mccook, nebraska, usa";NULL
"136465";"canton, ,";"18"
"136487";"rocky mount, north carolina, usa";"46"
"136491";"rio rancho, new mexico, usa";"18"
"136500";"cambridge, england, united kingdom";"26"
"136509";"santa barbara, california, usa";"31"
"136530";"timonium, maryland, usa";NULL
"136541";"lisboa, n/a, portugal";"27"
"136551";"houston, texas, usa";"36"
"136560";"genova, liguria, italy";"31"
"136561";"mesa, arizona, usa";"37"
"136568";"portland, oregon, usa";NULL
"136569";"friendswood, texas, usa";"41"
"136584";"la grange, california, usa";"62"
"136585";"paris, ile de france, france";"35"
"136600";"tenino, washington, usa";"48"
"136616";"mandeville, louisiana, usa";NULL
"136618";"easton, maryland, usa";NULL
"136619";"calgary, alberta, canada";"30"
"136625";"san francisco, california, usa";"35"
"136628";"minneapolis, minnesota, usa";NULL
"136633";"burgos, burgos, spain";"32"
"136638";"delfzijl, groningen, netherlands";"18"
"136648";"kershaw, south carolina, usa";"15"
"136657";"colorado springs, colorado, usa";"36"
"136662";"east granby, connecticut, usa";"42"
"136667";"guilderland, new york, usa";"23"
"136676";"cambridge, massachusetts, usa";NULL
"136682";"bristol, england, united kingdom";"21"
"136687";"ravenna, emilia romagna, italy";"31"
"136695";"studio city, california, usa";NULL
"136704";"fort worth, texas, usa";"23"
"136707";"laplace, louisiana, usa";"50"
"136710";"levallois-perret, ile de france, france";"30"
"136720";"independence, missouri, usa";NULL
"136733";"lake macquarie, new south wales, australia";"47"
"136735";"lakeland, tennessee, usa";"57"
"136746";"brewerton, new york, usa";"59"
"136747";"marcellus, michigan, usa";"31"
"136748";"san diego, california, usa";NULL
"136751";"lakewood, ohio, usa";"16"
"136755";"bellingham, washington, usa";"56"
"136760";"san lorenzo, california, usa";"49"
"136762";"des moines, iowa, usa";"37"
"136763";"mooresville, north carolina, usa";"38"
"136771";"port richey, florida, usa";NULL
"136781";"beachville, ontario, canada";NULL
"136782";"reading, pennsylvania, usa";"15"
"136791";"kansas city, missouri, usa";"34"
"136795";"kansas city, missouri, usa";"17"
"136806";"bridgeville, delaware, usa";"35"
"136812";"raleigh, north carolina, usa";"29"
"136814";"suwanee, georgia, usa";NULL
"136816";"cologne, nordrhein-westfalen, germany";"20"
"136829";"fredericton, new brunswick, canada";"33"
"136834";"napa, california, usa";"16"
"136839";"frederick, ,";NULL
"136841";"pasadena, california, usa";NULL
"136879";"horgenberg, zürich, switzerland";NULL
"136882";"madrid, madrid, spain";"24"
"136905";"barcelona, barcelona, spain";"25"
"136908";"trento, trentino alto adige, italy";"30"
"136909";"fort wayne, indiana, usa";"43"
"136911";"reggio emilia, emilia romagna, italy";NULL
"136916";"saskatoon, ,";NULL
"136917";"hamilton, ontario, canada";NULL
"136921";"rotterdam, zuid-holland, netherlands";NULL
"136923";"rochester, illinois, usa";"27"
"136925";"raleigh, north carolina, usa";"36"
"136927";"el cajon, california, usa";"48"
"136928";"hollywood, florida, usa";"50"
"136930";"detroit, michigan, usa";NULL
"136938";"la coruña, la coruña, spain";"49"
"136943";"chesterfield, missouri, usa";NULL
"136947";"houston, texas, usa";"53"
"136957";"ann arbor, michigan, usa";NULL
"136958";"olympia, washington, usa";"51"
"136965";"houston, texas, usa";"48"
"136969";"rocheseter, new york, usa";NULL
"136982";"el cajon, california, usa";NULL
"136987";"chicago, illinois, usa";NULL
"136989";"montreal, quebec, canada";"24"
"137000";"prince george, british columbia, canada";NULL
"137006";"frankfurt am main, hessen, germany";NULL
"137007";"hounsfield, new york, usa";NULL
"137012";"richland, oregon, usa";"34"
"137019";"glendale, california, usa";NULL
"137045";"glasgow, scotland, united kingdom";"60"
"137052";"lawrence, massachusetts, usa";"22"
"137065";"san francisco, california, usa";"39"
"137066";"harrisburg, illinois, usa";NULL
"137068";"ajijic, jalisco,";"57"
"137077";"san francisco, california, usa";"43"
"137082";"lakeland, florida, usa";"25"
"137087";"rocky river, ohio, usa";"50"
"137092";"vancouver, british columbia, canada";NULL
"137098";"bonn, nordrhein-westfalen, germany";NULL
"137103";"daly city, california, usa";"26"
"137104";"seattle, washington, usa";NULL
"137118";"lancaster, texas, usa";NULL
"137134";"portland, oregon, usa";"31"
"137136";"exton, pennsylvania, usa";"80"
"137137";"cincinnati, ,";NULL
"137138";"cincinnati, ,";NULL
"137143";"pittsfield, maine, usa";NULL
"137147";"madrid, madrid, spain";"51"
"137151";"toronto, ontario, canada";NULL
"137155";"edmonton, alberta, canada";NULL
"137165";"charleston, south carolina, usa";"62"
"137168";"murphy, north carolina, usa";"54"
"137181";"joplin, missouri, usa";NULL
"137186";"norwich, kansas, usa";NULL
"137190";"rennes, bretagne, france";"31"
"137208";"kasilof, alaska, usa";"18"
"137211";"charlotte, north carolina, usa";NULL
"137222";"brandon, florida, usa";"26"
"137228";"whitehorse, yukon territory, canada";NULL
"137236";"nibong tebal, penang, malaysia";"18"
"137267";"dobson, north carolina, usa";"36"
"137276";"etobicoke, ontario, canada";NULL
"137277";"ardross, western australia, australia";"26"
"137282";"grand junction, colorado, usa";"61"
"137283";"toronto, ontario, canada";"36"
"137307";"charleston, west virginia, usa";NULL
"137319";"oldenburg, niedersachsen, germany";"28"
"137323";"tampere, pirkanmaa, finland";"22"
"137327";"spanaway, washington, usa";"40"
"137333";"alpharetta, georgia, usa";NULL
"137336";"longview, washington, usa";"26"
"137348";"ourense, ourense, spain";"35"
"137349";"coral springs, florida, usa";"22"
"137356";"edmonton, alberta, canada";"19"
"137359";"hatteras, north carolina, usa";"28"
"137372";"atlanta, georgia, usa";NULL
"137380";"new orleans, louisiana, usa";NULL
"137384";"le cellier, pays de la loire, france";"32"
"137392";"pembroke pines, florida, usa";"27"
"137397";"strasbourg, alsace, france";"32"
"137398";"west bend, wisconsin, usa";NULL
"137410";"nanoose bay, british columbia, canada";NULL
"137414";"mountain view, california, usa";"39"
"137426";"washington, dc, usa";NULL
"137427";"north miami, florida, usa";"47"
"137428";"palm springs, california, usa";"51"
"137434";"pekin, illinois, usa";"45"
